genome_id,genome_name,antibiotic,resistant_phenotype,label,organism
72407.1305,Klebsiella pneumoniae subsp. pneumoniae strain SIKP101,imipenem,susceptible,0,Klebsiella pneumoniae
72407.548,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864870,ampicillin,resistant,1,Klebsiella pneumoniae
72407.1881,Klebsiella pneumoniae subsp. pneumoniae KKP066,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2249,Klebsiella pneumoniae subsp. pneumoniae JBBBAAH-19-0058,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1386,Klebsiella pneumoniae subsp. pneumoniae strain ATH21,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.557,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864785,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2750,Klebsiella pneumoniae subsp. pneumoniae JBDDAAJ-19-0154,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.1022,Klebsiella pneumoniae subsp. pneumoniae strain 1691/2667,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2858,Klebsiella pneumoniae subsp. pneumoniae JBEHABI-19-0183,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1792,Klebsiella pneumoniae subsp. pneumoniae strain KKP066,tetracycline,resistant,1,Klebsiella pneumoniae
72407.687,Klebsiella pneumoniae subsp. pneumoniae strain KPH+05,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1806,Klebsiella pneumoniae subsp. pneumoniae strain MRSN570101,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2833,Klebsiella pneumoniae subsp. pneumoniae JBEDACG-19-0003,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2282,Klebsiella pneumoniae subsp. pneumoniae JBBBAEF-19-0040,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.663,Klebsiella pneumoniae subsp. pneumoniae strain KPCTRPRTH01,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2195,Klebsiella pneumoniae subsp. pneumoniae JBACAAB-19-0018,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2896,Klebsiella pneumoniae subsp. pneumoniae MRSN752729,imipenem,resistant,1,Klebsiella pneumoniae
72407.2565,Klebsiella pneumoniae subsp. pneumoniae JBCGACB-19-0361,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1089,Klebsiella pneumoniae subsp. pneumoniae strain SCKP040074,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2675,Klebsiella pneumoniae subsp. pneumoniae JBCIACE-19-0366,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2703,Klebsiella pneumoniae subsp. pneumoniae JBCJAAB-19-0027,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2615,Klebsiella pneumoniae subsp. pneumoniae JBCHAEB-19-0097,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1121,Klebsiella pneumoniae subsp. pneumoniae strain DG5560,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1110,Klebsiella pneumoniae subsp. pneumoniae strain DG6684,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2557,Klebsiella pneumoniae subsp. pneumoniae JBCGACB-19-0290,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2914,Klebsiella pneumoniae subsp. pneumoniae JBCDAAC-19-0119,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2044,Klebsiella pneumoniae subsp. pneumoniae GX34,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1844,Klebsiella pneumoniae subsp. pneumoniae strain Kpn290,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2645,Klebsiella pneumoniae subsp. pneumoniae JBCIAAH-19-0017,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2122,Klebsiella pneumoniae subsp. pneumoniae 3256,tetracycline,resistant,1,Klebsiella pneumoniae
72407.496,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864934,tetracycline,resistant,1,Klebsiella pneumoniae
72407.872,Klebsiella pneumoniae subsp. pneumoniae strain WCHKP020128,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1619,Klebsiella pneumoniae subsp. pneumoniae strain WRC07_CMC432P,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1506,Klebsiella pneumoniae subsp. pneumoniae strain SA-KpST14,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2946,Klebsiella pneumoniae subsp. pneumoniae JBEAAAI-19-0056,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1302,Klebsiella pneumoniae subsp. pneumoniae strain SIKP023,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1381,Klebsiella pneumoniae subsp. pneumoniae strain ATH30,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2059,Klebsiella pneumoniae subsp. pneumoniae KP-NE368,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2055,Klebsiella pneumoniae subsp. pneumoniae 43UC17,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1047,Klebsiella pneumoniae subsp. pneumoniae strain 1309/2191,imipenem,resistant,1,Klebsiella pneumoniae
72407.2685,Klebsiella pneumoniae subsp. pneumoniae JBCIACE-19-0413,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2639,Klebsiella pneumoniae subsp. pneumoniae JBCIAAH-19-0203,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1943,Klebsiella pneumoniae subsp. pneumoniae TUM2592,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1269,Klebsiella pneumoniae subsp. pneumoniae strain 76,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2599,Klebsiella pneumoniae subsp. pneumoniae JBCHACG-19-0459,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2474,Klebsiella pneumoniae subsp. pneumoniae JBCCABB-19-0034,imipenem,susceptible,0,Klebsiella pneumoniae
72407.682,Klebsiella pneumoniae subsp. pneumoniae strain KPPSTH02,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2514,Klebsiella pneumoniae subsp. pneumoniae JBCFAAJ-19-0030,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1738,Klebsiella pneumoniae subsp. pneumoniae HS20R14,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2656,Klebsiella pneumoniae subsp. pneumoniae JBCIACA-19-0273,imipenem,susceptible,0,Klebsiella pneumoniae
72407.696,Klebsiella pneumoniae subsp. pneumoniae strain KpvK54,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1477,Klebsiella pneumoniae subsp. pneumoniae strain 24Kp09,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2389,Klebsiella pneumoniae subsp. pneumoniae JBBDAFG-19-0022,imipenem,susceptible,0,Klebsiella pneumoniae
72407.3053,Klebsiella pneumoniae subsp. pneumoniae N3041884,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2815,Klebsiella pneumoniae subsp. pneumoniae JBEAAFA-19-0038,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1928,Klebsiella pneumoniae subsp. pneumoniae Kpn37,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2662,Klebsiella pneumoniae subsp. pneumoniae JBCIACA-19-0449,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2402,Klebsiella pneumoniae subsp. pneumoniae JBBDAGD-19-0099,tetracycline,resistant,1,Klebsiella pneumoniae
72407.478,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864842,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1735,Klebsiella pneumoniae subsp. pneumoniae HGRS058,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2597,Klebsiella pneumoniae subsp. pneumoniae JBCHACG-19-0410,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1356,Klebsiella pneumoniae subsp. pneumoniae strain SIKP168,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2216,Klebsiella pneumoniae subsp. pneumoniae JBAJAAH-19-0019,tetracycline,resistant,1,Klebsiella pneumoniae
72407.725,Klebsiella pneumoniae subsp. pneumoniae strain 68UCLB_AMP_LB,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2142,Klebsiella pneumoniae subsp. pneumoniae P10,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2683,Klebsiella pneumoniae subsp. pneumoniae JBCIACE-19-0228,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1361,Klebsiella pneumoniae subsp. pneumoniae strain SIKP164,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1123,Klebsiella pneumoniae subsp. pneumoniae strain DG6106,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2256,Klebsiella pneumoniae subsp. pneumoniae JBBBAAI-19-0019,tetracycline,resistant,1,Klebsiella pneumoniae
72407.970,"Klebsiella pneumoniae subsp. pneumoniae strain 2000/3010,2",tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2938,Klebsiella pneumoniae subsp. pneumoniae JBEAAAB-19-0001,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2344,Klebsiella pneumoniae subsp. pneumoniae JBBDABG-19-0004,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.500,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864738,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2472,Klebsiella pneumoniae subsp. pneumoniae JBCCACA-19-0019,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2428,Klebsiella pneumoniae subsp. pneumoniae JBBEADA-19-0034,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.545,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864873,tetracycline,resistant,1,Klebsiella pneumoniae
72407.649,Klebsiella pneumoniae subsp. pneumoniae strain KPCRETH32,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2713,Klebsiella pneumoniae subsp. pneumoniae JBDAAAE-19-0002,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2125,Klebsiella pneumoniae subsp. pneumoniae 849,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.1403,Klebsiella pneumoniae subsp. pneumoniae strain AMKP4,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2337,Klebsiella pneumoniae subsp. pneumoniae JBBDAAJ-19-0049,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1786,Klebsiella pneumoniae subsp. pneumoniae strain MRSN489021,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.3056,Klebsiella pneumoniae subsp. pneumoniae M6284360,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2259,Klebsiella pneumoniae subsp. pneumoniae JBBBABI-19-0143,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1298,Klebsiella pneumoniae subsp. pneumoniae strain SIKP005,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2325,Klebsiella pneumoniae subsp. pneumoniae JBBDAAF-19-0059,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.960,Klebsiella pneumoniae subsp. pneumoniae strain 1584/2521,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1642,Klebsiella pneumoniae subsp. pneumoniae strain WRC11_S471PC,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1966,Klebsiella pneumoniae subsp. pneumoniae WCHKP015131,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.593,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864822,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2553,Klebsiella pneumoniae subsp. pneumoniae JBCGACB-19-0034,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1029,Klebsiella pneumoniae subsp. pneumoniae strain 1780/2772,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.1385,Klebsiella pneumoniae subsp. pneumoniae strain ATH22,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2129,Klebsiella pneumoniae subsp. pneumoniae 3245,tetracycline,resistant,1,Klebsiella pneumoniae
72407.720,Klebsiella pneumoniae subsp. pneumoniae strain 68UCESBL_BLUE3LB,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2923,Klebsiella pneumoniae subsp. pneumoniae JBCHAAB-19-0036,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2452,Klebsiella pneumoniae subsp. pneumoniae JBCAAAI-19-0007,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1661,Klebsiella pneumoniae subsp. pneumoniae strain WRC17_CMC307PC,imipenem,resistant,1,Klebsiella pneumoniae
72407.2899,Klebsiella pneumoniae subsp. pneumoniae MRSN752085,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.857,Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015098,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2850,Klebsiella pneumoniae subsp. pneumoniae JBEHAAB-19-0080,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1666,Klebsiella pneumoniae subsp. pneumoniae strain KP72,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2458,Klebsiella pneumoniae subsp. pneumoniae JBCBAAD-19-0061,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1029,Klebsiella pneumoniae subsp. pneumoniae strain 1780/2772,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2677,Klebsiella pneumoniae subsp. pneumoniae JBCIACE-19-0011,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2381,Klebsiella pneumoniae subsp. pneumoniae JBBDAFG-19-0101,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2179,Klebsiella pneumoniae subsp. pneumoniae JBABADI-19-0109,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1905,Klebsiella pneumoniae subsp. pneumoniae KKP026,imipenem,susceptible,0,Klebsiella pneumoniae
72407.540,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864869,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.644,Klebsiella pneumoniae subsp. pneumoniae strain KPCRETH24,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2203,Klebsiella pneumoniae subsp. pneumoniae JBAEACI-19-0028,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.3033,Klebsiella pneumoniae subsp. pneumoniae N5061391,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2355,Klebsiella pneumoniae subsp. pneumoniae JBBDACI-19-0102,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2418,Klebsiella pneumoniae subsp. pneumoniae JBBDAJA-19-0047,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1938,Klebsiella pneumoniae subsp. pneumoniae VH1-2,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2263,Klebsiella pneumoniae subsp. pneumoniae JBBBABI-19-0067,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1393,Klebsiella pneumoniae subsp. pneumoniae strain ATH8,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2687,Klebsiella pneumoniae subsp. pneumoniae JBCIAEJ-19-0067,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2790,Klebsiella pneumoniae subsp. pneumoniae JBDGAAD-19-0011,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1991,Klebsiella pneumoniae subsp. pneumoniae WCHKP015073,imipenem,resistant,1,Klebsiella pneumoniae
72407.2372,Klebsiella pneumoniae subsp. pneumoniae JBBDAFG-19-0152,tetracycline,resistant,1,Klebsiella pneumoniae
72407.502,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864744,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1101,Klebsiella pneumoniae subsp. pneumoniae strain DG6681,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1804,Klebsiella pneumoniae subsp. pneumoniae strain MRSN570217,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2425,Klebsiella pneumoniae subsp. pneumoniae JBBEABA-19-0020,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1354,Klebsiella pneumoniae subsp. pneumoniae strain SIKP163,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1314,Klebsiella pneumoniae subsp. pneumoniae strain SIKP159,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1872,Klebsiella pneumoniae subsp. pneumoniae MRSN570509,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2900,Klebsiella pneumoniae subsp. pneumoniae MRSN849888,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2790,Klebsiella pneumoniae subsp. pneumoniae JBDGAAD-19-0011,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.571,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864891,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1626,Klebsiella pneumoniae subsp. pneumoniae strain WRC18_CMC307,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.1436,Klebsiella pneumoniae subsp. pneumoniae strain C9,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2878,Klebsiella pneumoniae subsp. pneumoniae JBEHABI-19-0096,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.497,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864848,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2782,Klebsiella pneumoniae subsp. pneumoniae JBDFABA-19-0030,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2755,Klebsiella pneumoniae subsp. pneumoniae JBDDABB-19-0178,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1355,Klebsiella pneumoniae subsp. pneumoniae strain SIKP176,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2357,Klebsiella pneumoniae subsp. pneumoniae JBBDACI-19-0148,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2052,Klebsiella pneumoniae subsp. pneumoniae 43UC15,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1689,Klebsiella pneumoniae subsp. pneumoniae strain Kp6,imipenem,susceptible,0,Klebsiella pneumoniae
72407.480,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864742,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1343,Klebsiella pneumoniae subsp. pneumoniae strain SIKP165,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1976,Klebsiella pneumoniae subsp. pneumoniae WCHKP015107,imipenem,resistant,1,Klebsiella pneumoniae
72407.656,Klebsiella pneumoniae subsp. pneumoniae strain KPCRETH26,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2321,Klebsiella pneumoniae subsp. pneumoniae JBBDAAF-19-0035,tetracycline,resistant,1,Klebsiella pneumoniae
72407.903,Klebsiella pneumoniae subsp. pneumoniae strain 648/1570,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2325,Klebsiella pneumoniae subsp. pneumoniae JBBDAAF-19-0059,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1767,Klebsiella pneumoniae subsp. pneumoniae strain KKPE27,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.867,Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015075,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1412,Klebsiella pneumoniae subsp. pneumoniae strain H1523,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1280,Klebsiella pneumoniae subsp. pneumoniae strain SIKP046,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2540,Klebsiella pneumoniae subsp. pneumoniae JBCGAAG-19-0188,imipenem,susceptible,0,Klebsiella pneumoniae
72407.563,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864786,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1423,Klebsiella pneumoniae subsp. pneumoniae strain H1119,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2243,Klebsiella pneumoniae subsp. pneumoniae JBBBAAB-19-0044,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.669,Klebsiella pneumoniae subsp. pneumoniae strain KPSW+02,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2724,Klebsiella pneumoniae subsp. pneumoniae JBDBAAJ-19-0001,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.988,Klebsiella pneumoniae subsp. pneumoniae strain 930/1878,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1253,Klebsiella pneumoniae subsp. pneumoniae strain 291_EBAC,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2747,Klebsiella pneumoniae subsp. pneumoniae JBDDAAJ-19-0003,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2757,Klebsiella pneumoniae subsp. pneumoniae JBDDABD-19-0076,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2664,Klebsiella pneumoniae subsp. pneumoniae JBCIACA-19-0348,gentamicin,resistant,1,Klebsiella pneumoniae
72407.492,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864740,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2395,Klebsiella pneumoniae subsp. pneumoniae JBBDAFI-19-0024,imipenem,susceptible,0,Klebsiella pneumoniae
72407.542,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864777,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.861,Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015091,imipenem,resistant,1,Klebsiella pneumoniae
72407.2345,Klebsiella pneumoniae subsp. pneumoniae JBBDABE-19-0169,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2403,Klebsiella pneumoniae subsp. pneumoniae JBBDAGD-19-0097,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2893,Klebsiella pneumoniae subsp. pneumoniae MRSN849636,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1046,Klebsiella pneumoniae subsp. pneumoniae strain 1307/2188,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.1922,Klebsiella pneumoniae subsp. pneumoniae Kpn661,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2355,Klebsiella pneumoniae subsp. pneumoniae JBBDACI-19-0102,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.872,Klebsiella pneumoniae subsp. pneumoniae strain WCHKP020128,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.1172,Klebsiella pneumoniae subsp. pneumoniae strain R1651,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2667,Klebsiella pneumoniae subsp. pneumoniae JBCIACA-19-0096,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1939,Klebsiella pneumoniae subsp. pneumoniae CRKP18622,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.671,Klebsiella pneumoniae subsp. pneumoniae strain KPH+01,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2268,Klebsiella pneumoniae subsp. pneumoniae JBBBABI-19-0010,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.491,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864749,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.902,"Klebsiella pneumoniae subsp. pneumoniae strain 738/1691,4",gentamicin,resistant,1,Klebsiella pneumoniae
72407.2716,Klebsiella pneumoniae subsp. pneumoniae JBDAAAE-19-0043,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2798,Klebsiella pneumoniae subsp. pneumoniae JBDHAAI-19-0075,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.584,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864809,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1623,Klebsiella pneumoniae subsp. pneumoniae strain WRC14_AI2040M,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2121,Klebsiella pneumoniae subsp. pneumoniae 3254,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2725,Klebsiella pneumoniae subsp. pneumoniae JBDBAAJ-19-0036,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2818,Klebsiella pneumoniae subsp. pneumoniae JBEAAFA-19-0218,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2203,Klebsiella pneumoniae subsp. pneumoniae JBAEACI-19-0028,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2913,Klebsiella pneumoniae subsp. pneumoniae JBCDAAC-19-0013,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2684,Klebsiella pneumoniae subsp. pneumoniae JBCIACE-19-0271,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2592,Klebsiella pneumoniae subsp. pneumoniae JBCHACG-19-0295,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1092,Klebsiella pneumoniae subsp. pneumoniae strain DG7784,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2060,Klebsiella pneumoniae subsp. pneumoniae RX.G5M15,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2658,Klebsiella pneumoniae subsp. pneumoniae JBCIACA-19-0550,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.998,Klebsiella pneumoniae subsp. pneumoniae strain 1442/2349,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2298,Klebsiella pneumoniae subsp. pneumoniae JBBCADC-19-0135,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2370,Klebsiella pneumoniae subsp. pneumoniae JBBDADH-19-0188,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1619,Klebsiella pneumoniae subsp. pneumoniae strain WRC07_CMC432P,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2373,Klebsiella pneumoniae subsp. pneumoniae JBBDAFG-19-0192,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2796,Klebsiella pneumoniae subsp. pneumoniae JBDGAAG-19-0079,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.626,Klebsiella pneumoniae subsp. pneumoniae strain RJA166,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.499,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864838,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2256,Klebsiella pneumoniae subsp. pneumoniae JBBBAAI-19-0019,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1812,Klebsiella pneumoniae subsp. pneumoniae strain MRSN825128,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2656,Klebsiella pneumoniae subsp. pneumoniae JBCIACA-19-0273,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2286,Klebsiella pneumoniae subsp. pneumoniae JBBCABH-19-0091,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2811,Klebsiella pneumoniae subsp. pneumoniae JBEAAEI-19-0072,imipenem,susceptible,0,Klebsiella pneumoniae
72407.839,Klebsiella pneumoniae subsp. pneumoniae strain WCHKP015138,tetracycline,susceptible,0,Klebsiella pneumoniae
72407.2371,Klebsiella pneumoniae subsp. pneumoniae JBBDAEE-19-0001,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1259,Klebsiella pneumoniae subsp. pneumoniae strain 79,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2353,Klebsiella pneumoniae subsp. pneumoniae JBBDACI-19-0136,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1262,Klebsiella pneumoniae subsp. pneumoniae strain 56,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.578,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864796,ampicillin,resistant,1,Klebsiella pneumoniae
72407.2823,Klebsiella pneumoniae subsp. pneumoniae JBEAAFA-19-0110,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2600,Klebsiella pneumoniae subsp. pneumoniae JBCHACG-19-0462,imipenem,susceptible,0,Klebsiella pneumoniae
72407.542,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864777,gentamicin,susceptible,0,Klebsiella pneumoniae
